look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 5 | taste: 3.75 | feel: 2.5 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 drinking this at 1 year old. this is excellent stuff, great looking brew with aromas and flavors of sweet chocolate, burnt malt, molasses, roasted nuts, coffee, bitter chocolate/espresso thing. excellent balance between sweet and roasty/bitter notes, very well rounded. solid mouthfeel and not a hint of the alcohol.   
look: 3.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3 | taste: 4 | feel: 4 | overall: 3.75 This one is more bitter and charred than what some RIS beers. If you're a hophead then this may be a beer for you, but I prefer more sweetness in a RIS. I figured 2 years in the cellar might have reduced the bitterness, but I really don't think it has. Let's give it one more year and see what happens. I'd rather spend my money on Old Rasputin if you're after a true RIS, personally. It's plenty good, but overpriced.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 A - Opaque black pour, just a finger of tan head that stuck around.  S - Caramel, smoky, molasses.   T - Same as the nose, very intense.  M - Full bodied, sticky, medium amount of carbonation.  O - Very smooth and enjoyable, but somehow just not that interesting. Drink again, but not gonna seek it out at $3.25/bottle. I suspect that aging this beer may do it some favors, I'll try to find a cellared version.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Pitch black with caramel colored foam around edge of glass. Smokey, roasty, malty… very dark and some mild chocolate in there. Solid mouthfeel. My favorite non-ba, non adjunct stout.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Pours black with tiny beige head.  The aroma is burnt malts, molasses, chocolate, dark fruit, with a little bit of molasses.  The flavor is intensely bitter dark roasted malts with a big dark fruit and chocolate coming in midpalate. It finishes dry with bitter burnt malt that seems a little stale.  The mouthfeel thick and coating, probably the bright spot of the beer.  Overal, this is an overrated beer. It's one of the few classics I just don't get.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Pours black with a well retained half inch tan head that settled to a ring and left lots of lacing. Smells of chocolate, coffee, roasted malts and molasses. Tastes of dark chocolate, espresso, roasted malts, figs, raisins, molasses, some hops on the finish and a bit of char. Full bodied, creamy, thick mouth feel, appropriately carbonated for the style, finishes dry.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Looks like motor oil  Smells like cherry, dates, and alcohol  Tastes sweet like dark chocolate up front followed by strong espresso coffee.   Feels thick and full, quite a mouthful.   Overall very smooth and enjoyable. The taste lingers a long time.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 500th beer.  Been waiting to put this review in until i hit 500 on here. I've had it years ago and i continue to yearly. My favorite beer    Pours black. Thick, short, light brown head lasts a little while. Lasting ring.    Smells dark fruit, roast malt, dark chocolate, earthy hops, mollases, light coffee. So complex    Tastes very roasty and dark fruit, figs, molasses. Followed by earthy hops, dark chocolate and touch of coffee. Finish is dry with a roasty Linger. Full body and creamy, smooth medium carbonation.   
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 3.5 | feel: 3.75 | overall: 4 Dark and roasty, the mouthfeel was a tad thin. Good flavors, goes down smooth, nothing offensive about this beer. Nice beer to have around, if i was in distro I'd pick it up more often.   
look: 5 | smell: 4 | taste: 1.25 | feel: 1.75 | overall: 3 This beer came highly recommended, so I was happy to chase down some to try. I didnt age it - so that may be part of the issue. Exciting pour. Very nice color, really up on this beer. Then the taste. Plug tobacco. Thats the overwhelming taste here. I enjoyed chewing plug tobacco working at an orchard in my youth, and you spit. This was waaaay too reminiscent for me, of a good plug of tobacco. Gave a second bottle a pour a couple weeks after my first - still the same. Glad I tried it, if you've chewed plug tobacco, this may not be the beer for you.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Pours black with dark ruby highlights into a fifteen ounce glass mug the same temperature as the beer. One finger of thick mocha head that disappears half way through. Very little lacing. Some legs.    Nose is assaulted by deep dark chocolate followed closely by big expresso coffee. Dark fruits. Plum and apricot. Alcohol. Very rich. Some molasses.    Deep dark chocolate on the palate followed by expresso coffee. Huge dark roasted malts provide the necessary bitterness to offset the sweet chocolate. Dark fruits. Black walnuts. A little boozy but the creamy texture and flavor overwhelms the alcohol easily. Very earthy.     This brew is smooth as silk. Excellent carbonation.    This is a massive stout. Very complex. Impossible to describe all the aromas and flavors. Without a doubt one of the best available.   
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 This was poured into a mini snifter. The appearance was a dark brown close to black color with a less than a finger’s worth of foamy tan head that dissipated within less than about 30 seconds. The smell had a big roasty to semi-smooth bitter coffee bean leading into a delicate cocoa and light vanilla to round it all out. The taste was pretty smoothed due to the date, I’m guessing, still a nice roasty smooth coffee and cocoa delicately weaves together to lead to a decent sly roasty aftertaste and finish. On the palate, this one sat about a medium on the body with a good sessionability about it. Carbonation definitely smoothed a bit with a nice drying edge leading into a rounded out stickiness over my tongue. Overall, an absolutely awesome RIS well worthy of coming back to.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 On a bit of a beer sabbatical. Trying to enjoy summer and not get too carried with the drink, eh. However, with a beer drinking session cut short (I"m out of beer, good beer that is).. A half intoxicated beer drinkers mind wanders to a thought of a dark over grown cellar. The jungle of OHio has overtaken a cellar I haven't been in for a year or so. So, sitting thinking about a time I bought this beer and stuck it in a cool dark place,Thinking did i leave a bottle or two in there.. Apparently, my nostrils have sucked in something. Or lack their of, no micro in the frig.,,Hmm... any options  Getting up from my wooden couch and hacking thru some vines, yee one finds expedition stout. Wow , date reads Oct. 2014. Let the adventure begin..   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 Coal-black body; thin yet lasting light tan head. Dark roasted grain aroma; char; bitter chocolate. Darkly sweet flavor with a bold hop bitterness to balance things out; boozy. Heavy body; thick and velvety on the palate; dry overall with a subtle black sweetness.    A manly-man stout (and for the appreciative woman, too). Rich and luscious with a bitter, dry roasted edge. A meal-in-a-bottle, if you will. Satisfies the senses on many levels...   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.25 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.25 2014 vintage, 10-23-14. Pour is a very dark brown hue, not inky but dark enough. Mocha colored head, lasts a while. Aroma of leather upfront, pipe tabacco, licorice, char. A little hazelnut. Subtle chocolate taste and roasty malts upfront. The rich leather and licorice in the back end. A slightly bitter finish. Mouthfeel is soft, creamy, and low carb. Glad to try a 3 year aged expidition stout. Always heard how well this ages, which could've contributed to the lack of sweetness. Very good.   
look: 4.75 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 Bottle received in a BIF from Crow121 dated 9/2/15    L: Dark black and thick with a small amount of tan head that stayed awhile  S: coffee and chocolate up front followed by dark cherry and maybe something sweet.   T: slightly bitter coffee followed by dark chocolate. Finishes easy with some dark fruit flavors and a slight hint of vanilla.   F: full-bodied and super smooth stout here. Will have to try a fresh one to see if it's always this smooth.   O: this aged version is really good and super easy to drink at 10.5%. We'll definitely seek this out again.   
look: 5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 Poured from a 12 oz bottle dated 18 months out.     Pours a pitch black motor oil color with a finger of dark caramel head. The head settles into a thin collar, leaving some random splotches of lace as it goes.    The aroma brings tons of coffee, char, and vanilla cream up front. Then comes a wave of dark chocolate and roasted nuts. The back end is slightly boozy, with plenty of fruity notes and just a whisper of hops. Nice complexity here.     The taste is all coffee up front, with huge waves of dark chocolate not far behind. The middle brings notes of vanilla and black cherries, as well as some fig and raisins. Finishes charred and slightly leathery. Big and bold flavors here.     The feel is full-bodied with slightly higher carbonation for the style. Thick, chewy, and creamy as all hell. Has some slight alcohol warmth, as to be expected.     Overall, this is one beast of a stout. It's bold and complex, with tons of flavors and aromas to keep your face in the glass. It's a bit higher in carbonation than I would like, but otherwise this is a world class brew. Well done.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 3.5 | taste: 3.75 | feel: 5 | overall: 3.75 Colors are as expected, head is a frothy cream that is pretty persistent. As a fresh beer there is a lot of hop presence but that obviously smooths out over time. Aroma still vestiges even on a nearly three year old bottle, but there is also robust milk chocolate, slightly curdled cream (but in a good way!) and dark malt. Tons of bitter chocolate & smokey coffee dark malt on the tongue, along with vanilla creme and almond. Still some hop flavor floating around but adds a nice bitter kick and doesn't clash. Super silky mouthfeel. Sounds cliched for this beer given its reputation but definitely does better with a couple of years on it, which is pretty impressive for shelf stout.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 In a snifter this beer was the color of a black hole. There was minimal to no head.  Chocolate aroma, some booze, some dark fruit. Very nice.  Taste only improved on the aroma. Dark chocolate, yet with some sweetness. Cherry, maybe some raisin A definite char to the taste.  Big-bodied.  Wonderful beer!   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Expedition Stout has a thin, tan head, a very dark brown appearance, and minimal lacing. Aroma is strong and full- very dark brown bread crust, some alcohol, some chocolate powder, and cream. Taste is of those elements, with acrid bitterness from the char, with black cherry. Mouthfeel is full-on heavy & silky, and Expedition Stout finishes medium wet/dry and bold.   RJT   
look: 5 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 Bottled 9/8/16. Guinness pint glass. Can't believe I have never reviewed this.    A: pours a completely opaque black with two fingers thick, frothy tan head. A little carbonation sticks to the sides of the glass.     S: fruity and hoppy right off the bat. Where some RIS's are malt and roast forward, I get a heavy dose of hops, followed by a dark, roasty, and flinty malt backbone. That head retains a one-finger cap seemingly forever. Nice lacing.    T: arrival is, not surprisingly, sweet. Complex blend of dark fruits, hops, and a good bit of alcohol. This is pretty much how I remember it. There is tremendous complexity here; layers of roast, fruity esters, and hops; but something is off-putting in the alcoholic finish. Bell's signature house yeast maybe isn't so hot (or is too hot?) at this ABV.    M: thick, chewy, low carbonation, slick.     O: for what is probably my favorite brewery, and one of my favorite styles, this beer has always been a miss for me. I think it is one that really needs to be aged. The really high and noticeable alcohol detracts from the experience for me. It is beautiful to behold and smell, and fine in texture, but something in the taste is just not my cup of beer.   
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 Two bottles bought at El Cervecero, Spain. One to have now and another to have in one/two years.    Poured to snifter.    A: The body is pitch black. The head, being very minimal and only existing in the sides of the glass, is browny to caramel-y. No carbonation is visible.  S: The aroma has a big blueberry profile, mixed together with coffee, roasted malts, a too prominent profile of alcohol and I guess lactose. With the exception of the alcohol that is very noticeable, this aroma is great.  T: The taste is incredible, as it has a fantastic and very intense aroma of coffee, a slight one of toffee and dark berries. This is my kind of beer.  M: The body is high. Carbonation is a bit higher than perfection, which should be a little less. Alcohol almost goes unnoticed.  O: This is MY kind of Russian Imperial Stouts. Please world, make more of this.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 Pours near black with a solid head that leaves lots of sticky lace all over. Nose is rich malt, espresso, port, and molasses. Taste is also very rich, with lots of chocolate fudge...very creamy and thick...and dried fruits with a barleywine-like sweetness. Damn that is a good beer. I wish other breweries would get their base beer to this level before they started worrying about BA programs. This is goooood.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 5 Probably the best easily accessible Russian Imperial available in a 6 pack format. Actually.. I would say it is in the top three Russian Imperials, period (my other two are Darkness and Stone). While this beer is good fresh, even with only a few months age it gets better and then with a couple of years of age it becomes legendary. Buy this beer. Have one fresh and then sit on the rest.   
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.5 Pours jet black , 2 fingers chocolate head.,    Smell is of dark roasted malts, hint of milk chocolate , Carmel.    Taste is chocolate , coffee,roasted malts, just a hint of some dark fruit like raisins or plums.    Feel is very thick but not too oily.    Overall a good choice and not too bad on the price.   
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 2014 vintage into a snifter. Strong dark chocolate on the nose, very smooth with little burn. Has aged quite nicely in 2.5 years, looking forward to re-visiting next year.   
look: 4.5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 Poured from a 12oz bottle into a goblet. Not sure of the bottling date.    L: Midnight black with little to no head.    S: Molasses, tart cherry, prunes and light smokiness.     T: Quite a lot happening with notes of molasses, cognac, bitter chocolate, coffee and some raisin. The flavors come together really well.    F: Smooth and complex with lots of coffee and roasted malt flavors. Mouthfeel is thick and warming but not heavy.     Wow, what an imperial stout. This has been in my fridge for at least 6 months and was completely worth the wait. I highly recommend seeking a few of these out!   
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 Poured from 12oz bottle into Spiegelau glass. Bottled on October 3rd 2016.     L: Opaque black with a finger width brown head with excellent retention.     S: Dark Chocolate, Coffee, Wood Smoke, Alcohol, Prunes, Sherry and Raisins. Wonderfully complex on the nose.     T: Dark roasted coffee beans, smooooooth dark chocolate, sherry, touch of the wood smoke, prunes make an appearance. Wow this is so complex and smooth for a Russian Imperial Stout.     F: Full body, good carbonation bite, super smooth.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Roast, boozy, goodness here. Tons of coffee and chocolate in the nose. The taste is thick, malty, and slightly sweet. Chocolate, coffee, and bourbon booze dominate. This is an exceptional stout.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 Been wanting to knock this off my bucket list for quite some time now. This one more than delivered.     Bottled in October. A very complex stout full of Chocolate, dark fruits, dark cherry, some vanilla, and a vinous character presents it self as it warms. Roastiness & notes resembling coffee are on the lighter side. Not too bitter, not too soft. Silky actually, and it tastes so damn good, I realized that I needed to pace myself. I was near finished with this 10.5% 12oz bottle in 15 -20 minutes or so.     This beer at a few months from bottling already has all the characteristics I look for in the more common West Coast Imperial Stouts I have easy access to after they've aged 2+ years. THIS was very impressive to me.     While not quite a perfect example of the style for me, it sure was as close as it gets.   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.75 2012!    Pours thick and black like oil with virtually no head besides a faint chocolate collar    Smells of alcohol, bakers chocolate, dark fruits, roasted malts, hint of vanilla    Taste is amazing! Dark bitter chocolate, dark fruits, roasted malts, coffee,alcohol    Overall it was a fantastic beer! Aging really brought out the complexity!   
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Drank out of a Tulip. Pours pitch black with a finger of dark brown head. Aroma is very hop forward along with some roasted malts and hint of dark cherry. Taste follows the nose. Roast qualities are far more pronounced along with a strong hoppy bitterness. Mouthfeel is medium plus, a little thinner than I'd expect from 10.5%. I can see why people say this beer needs to be cellared. The hops really dominate, suppressing many of the roasted coffee and chocolate notes that this beer could offer. Time to sit and mellow should allow the hops to take a back seat and the roast to shine. 90.25 points.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.75 Look: Oil slick black with a quarter inch thick volcanic ash colored head. Short retention on the head. Has the look and viscosity of motor oil. Awesome!  Smell: The usual stout culprits with caramel, dark-chocolate, and espresso. A bit more nutty and oaky than typical stouts. It reminds me of Ben and Jerry's salted butter pecan ice-cream. This might be a remnant of the licorice from the Kalamazoo Stout.  Taste: It begins a little sour with a sweet and salty finish like a mixture of soy sauce, bourbon, hot chocolate, and raspberry soda. The malt character is moderately starchy. The aftertaste is not as dry as I would have hoped for a high ABV beer but it has a salty and sweet finish that is fantastic.  Mouthfeel: The initial taste is rich and noticeably carbonated while the body is only slightly thicker than a porter. The finish leaves a long moistness in the front of the mouth with a more dry texture in the back. Similar to a root-beer float.  Overall: This beer makes keeps me guessing with every successive sip, which means it is either really good, really bad, or really weird. I think it lands somewhere between weird and good.   
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 5 Bottled 11/6/2015  Poured 1/20/2017  A - Pours a pitch black color with a 3 finger, coffee colored head. Phenomenal head retention and lacing. Full embodiment of a stout.    S - The most overwhelming aroma that hits right off the bat is chocolate and sweet malts. Dark sugar and molasses are notable as well. An amazing and incredibly sweet scented beer.    T - Although not as present in the aromas, the bitterness of the dark fruits comes out in the flavors. Chocolate, malts and sugar are present as well with a sweet, mild chocolate aftertaste. Fairly bitter but very pleasant and will definitely improve with age.    M - Full bodied beer, well carbonated (especially given the age) and smooth. Creamy texture with an ever so slight booziness to it. Very enjoyable.    O - The stout brother of the Hopslam ale. As an avid stout lover, this brew definitely ranks amongst the best I've ever had. The aroma and aesthics are as near perfect as you can wish for. The flavors are robust and delicious and I am excited to see how they shape themselves with age. Very drinkable and enjoyable and simply one of the best stouts you'll ever find.    Poured 5/20/2018  Characteristics as a whole seem in-line with how I remembered it over 1 year ago. Perhaps changes will become more pronounced with a few more years.    Nevertheless, some changes to note-  A - Same as before, less head  S - Somewhat more muted. Chocolate is still must noticeable aroma. Molasses seems more pronounced.  T - The biggest change I note is the dark fruit flavors have become more prominent. The bitterness appears to have faded and the lingering sweetness enhanced. Booziness and coffee flavorings slightly more pronounced.  M - Less carbonation, more creamy and smooth texture. Continues to improve with age.  O - Was meaning to have a few months ago and never got around to. First time cellaring and having the willpower to wait to consume one of my favorite beers, and although I plan on cellaring the others for a few more years, I am pleasantly surprised how distinguished and refined the beer still is, albeit better!   
look: 4 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Pours thick black, a half finger tan head.  Aroma is coffee, molasses, little coconut, bitter chocolate, vanilla, oak, raisins, tobacco   Taste is oak, bitter chocolate, molasses, caramel, huge coffee finish.   
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.5 | taste: 4 | feel: 5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 Pours jet black with almost no head. Good lacing.  Smells of wonderful coffee, chocolate malt and slight hop.  A huge codfee and imperial hop taste. Bitterness from both explodes and sticks around. Causes great warming.  What an awesome, big Imperial stout thst I have been wantong for a long time.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Jet black, thick looking body, with just a thin layer of chocolate head that fades down to ring. You can see some alcohol legs sliding down the glass and good looking carbonation when I rock the glass. Nice aroma of molasses, leather, chocolate, minor coffee, dried dark fruit, earthy, and just a slight alcohol note. The flavor matches the smell, just bigger. The blend of the molasses, chocolate, and dark dried fruits is working, and the alcohol is there, but less so than the aroma. Fairly thick on the feel, smooth, with just enough carbonation. Slick and sticky, and rich. A slight bit of soy sauce going on, but not off putting. Real nice Imperial stout.   
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 On tap at Growler Grlz in Durham. 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 Just a great stout. Fantastic aroma and taste. Smooth yet complex. Bought a full case. Going to let a 6 pack age. Will be worth the wait. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 Definitely top of the imperial stout list, smooth and creamy 
look: 4.75 | smell: 4 | taste: 4.5 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 5 | overall: 4.5 L: Jet black color, no head whatsoever, very thin lacing, good carbonation.    S: Sweet, chocolate, vanilla.    T: Sweet, chocolate, vanilla. Superb!    F: Amazing thick mouthfeel. Full bodied.    O: A solid imperial stout.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 The epitome of a world class stout. Big malty backbone with a smooth finish. This bottle had aged 1yr and was only getting better. Just an exceptional yearly brew.   
